transaction_id,payment_date,customer_id,price
T0000002310,2025-01-02 00:30:25,PN######,
T0000002311,2024-09-16 01:56:22,DZ######,440000.0
T0000002312,2024-04-25 02:35:00,dW######,
T0000002313,2024-12-25 12:44:56,We######,
T0000002314,2024-10-31 05:36:49,Zx######,930000.0
T0000002315,2025-01-05 21:50:15,yW######,
T0000002316,2024-06-09 11:14:14,nn######,540000.0
T0000002317,2024-10-27 05:10:18,dl######,540000.0
T0000002318,2024-08-29 11:34:38,nS######,150000.0
T0000002319,2024-05-25 17:03:47,NI######,
T0000002320,2024-03-18 23:11:52,XU######,630000.0
T0000002321,2024-07-23 09:57:46,NK######,960000.0
T0000002322,2024-11-30 03:56:00,Dr######,1830000.0
T0000002323,2024-06-18 13:13:26,CN######,
T0000002324,2024-06-15 21:48:21,oP######,170000.0
T0000002325,2024-12-07 05:49:32,qm######,
T0000002326,2024-12-24 23:59:08,Vt######,420000.0
T0000002327,2025-01-29 01:38:29,Xj######,840000.0
T0000002328,2024-12-04 06:11:07,Lk######,240000.0
T0000002329,2024-12-12 13:05:26,ns######,1020000.0
T0000002330,2024-12-29 04:25:53,Za######,470000.0
T0000002331,2024-12-05 15:29:51,iQ######,960000.0
T0000002332,2024-03-12 21:19:50,qV######,320000.0
T0000002333,2024-04-11 21:38:05,cf######,200000.0
T0000002334,2024-08-28 03:09:22,vX######,
T0000002335,2024-11-10 18:04:13,oG######,180000.0
T0000002336,2024-08-07 01:18:15,Uk######,
T0000002337,2025-01-07 15:02:44,qt######,
T0000002338,2025-02-08 01:20:13,ig######,150000.0
T0000002339,2024-08-09 01:46:52,DD######,100000.0
T0000002340,2024-05-07 01:57:25,aj######,720000.0
T0000002341,2025-03-03 06:59:10,nH######,
T0000002342,2024-11-14 11:46:27,vy######,
T0000002343,2025-01-30 11:43:40,hL######,255000.0
T0000002344,2024-09-16 14:00:02,Oa######,
T0000002345,2025-02-03 00:51:55,Jr######,360000.0
T0000002346,2024-03-23 01:03:00,yN######,120000.0
T0000002347,2024-10-17 08:11:41,UK######,780000.0
T0000002348,2024-07-21 16:41:23,gD######,
T0000002349,2024-10-10 22:58:31,Yd######,870000.0
T0000002350,2025-02-25 02:21:54,pV######,325000.0
T0000002351,2024-12-27 01:36:59,CK######,
T0000002352,2025-03-05 21:56:10,LM######,630000.0
T0000002353,2025-02-12 00:55:43,Gh######,
T0000002354,2024-08-27 22:53:38,Vu######,985000.0
T0000002355,2024-12-10 18:10:19,bR######,540000.0
T0000002356,2024-07-30 02:12:33,SK######,255000.0
T0000002357,2024-12-19 19:57:15,QJ######,
T0000002358,2025-01-11 18:59:28,sd######,150000.0
T0000002359,2024-12-26 00:10:14,ud######,
T0000002360,2024-09-12 09:01:23,rB######,
T0000002361,2024-08-16 14:41:04,zj######,
T0000002362,2024-03-30 01:32:06,Wl######,180000.0
T0000002363,2024-04-04 22:53:16,Dg######,
T0000002364,2024-06-17 21:16:02,VT######,120000.0
T0000002365,2025-01-26 03:26:21,nj######,360000.0
T0000002366,2024-03-26 00:26:42,nM######,
T0000002367,2024-10-31 03:45:25,dF######,1110000.0
T0000002368,2024-07-14 02:04:10,qN######,
T0000002369,2024-11-12 22:31:47,NI######,
T0000002370,2024-11-25 01:44:06,CT######,150000.0
T0000002371,2024-06-08 16:35:09,ij######,1135000.0
T0000002372,2025-01-14 05:34:22,vC######,495000.0
T0000002373,2024-05-04 02:12:43,Bv######,390000.0
T0000002374,2024-10-17 16:42:40,DB######,545000.0
T0000002375,2025-01-29 06:51:42,kP######,170000.0
T0000002376,2024-11-29 12:35:00,CQ######,150000.0
T0000002377,2025-03-06 14:59:20,kY######,540000.0
T0000002378,2024-04-30 08:32:34,Tr######,85000.0
T0000002379,2025-03-06 22:23:11,gd######,120000.0
T0000002380,2024-05-06 22:37:32,eL######,
T0000002381,2025-01-02 14:50:16,Cj######,360000.0
T0000002382,2024-12-09 20:19:09,db######,
T0000002383,2024-12-04 13:43:26,vp######,720000.0
T0000002384,2024-04-27 20:56:34,Jp######,520000.0
T0000002385,2024-06-15 06:18:58,uf######,
T0000002386,2024-09-19 12:01:05,KP######,480000.0
T0000002387,2024-03-11 03:48:31,aL######,
T0000002388,2024-04-05 11:29:10,sY######,
T0000002389,2024-06-09 00:01:45,ra######,100000.0
T0000002390,2024-11-23 05:40:19,mi######,
T0000002391,2024-10-09 14:38:06,XA######,180000.0
T0000002392,2024-03-17 17:46:46,UQ######,360000.0
T0000002393,2025-02-14 04:55:44,JJ######,210000.0
T0000002394,2024-05-28 23:58:50,dP######,120000.0
T0000002395,2025-02-28 00:35:41,Kl######,
T0000002396,2024-08-12 09:45:14,Dk######,835000.0
T0000002397,2024-05-16 21:30:01,Yi######,675000.0
T0000002398,2025-01-04 05:31:52,tP######,
T0000002399,2024-05-30 12:46:34,ez######,975000.0
T0000002400,2025-01-06 03:50:27,UJ######,630000.0
T0000002401,2024-12-11 17:59:06,fa######,540000.0
T0000002402,2024-07-31 07:41:52,vp######,120000.0
T0000002403,2024-09-26 11:18:18,Py######,
T0000002404,2024-06-01 23:22:35,ul######,
T0000002405,2024-10-22 21:10:39,Ac######,
T0000002406,2024-09-22 11:56:36,GC######,
T0000002407,2025-01-22 17:02:55,mn######,50000.0
T0000002408,2024-12-28 08:03:03,mR######,
T0000002409,2024-07-27 03:11:35,EB######,840000.0
T0000002410,2024-07-02 21:19:44,hf######,150000.0
T0000002411,2024-11-14 11:36:07,lY######,750000.0
T0000002412,2025-02-02 21:06:02,PN######,
T0000002413,2024-11-29 05:01:39,Gd######,630000.0
T0000002414,2024-03-16 04:55:12,Tu######,540000.0
T0000002415,2024-06-22 21:53:46,Ai######,1610000.0
T0000002416,2024-06-03 06:46:22,Cw######,
T0000002417,2025-01-15 06:45:41,jR######,
T0000002418,2024-09-27 08:26:49,FK######,240000.0
T0000002419,2025-02-03 09:17:19,dF######,600000.0
T0000002420,2024-07-19 21:01:56,SO######,
T0000002421,2025-01-08 15:10:18,Xe######,340000.0
T0000002422,2025-01-23 06:36:51,LM######,810000.0
T0000002423,2024-07-31 13:46:44,rW######,370000.0
T0000002424,2024-04-25 17:56:06,Ey######,
T0000002425,2024-09-10 16:34:54,Om######,
T0000002426,2024-06-04 20:10:57,iq######,170000.0
T0000002427,2024-12-01 09:35:13,Xk######,120000.0
T0000002428,2025-02-13 10:17:13,qo######,975000.0
T0000002429,2025-02-05 15:50:08,cI######,370000.0
T0000002430,2024-03-15 12:22:27,TS######,
T0000002431,2024-10-03 13:26:16,ZH######,830000.0
T0000002432,2025-01-13 02:01:25,De######,
T0000002433,2024-05-10 10:09:20,cD######,50000.0
T0000002434,2024-07-10 19:36:56,IO######,150000.0
T0000002435,2024-03-17 23:33:14,Fr######,
T0000002436,2025-02-11 02:19:19,Ad######,240000.0
T0000002437,2024-03-23 20:06:43,mg######,480000.0
T0000002438,2024-05-09 07:01:17,Hu######,360000.0
T0000002439,2025-01-29 03:01:57,Ey######,
T0000002440,2024-04-10 04:31:26,sR######,965000.0
T0000002441,2025-01-23 06:19:03,Jl######,360000.0
T0000002442,2024-03-16 09:07:57,ev######,100000.0
T0000002443,2024-09-28 06:39:27,Jv######,840000.0
T0000002444,2024-09-21 06:01:21,cz######,
T0000002445,2024-11-26 22:16:49,CD######,180000.0
T0000002446,2025-01-08 21:00:19,dm######,700000.0
T0000002447,2024-03-15 13:47:41,uW######,480000.0
T0000002448,2024-07-11 11:04:33,cQ######,
T0000002449,2024-06-05 01:14:00,As######,480000.0
T0000002450,2024-09-06 15:03:10,rb######,
T0000002451,2025-01-04 20:58:23,KG######,975000.0
T0000002452,2024-11-01 06:32:24,uj######,
T0000002453,2024-11-15 12:12:32,tS######,
T0000002454,2025-02-21 02:11:42,nH######,
T0000002455,2024-06-20 07:54:06,wU######,
T0000002456,2024-04-08 01:22:22,Ol######,480000.0
T0000002457,2025-02-05 18:38:47,Zn######,255000.0
T0000002458,2025-02-03 15:30:16,aT######,
T0000002459,2024-07-11 20:54:57,zR######,
T0000002460,2025-03-07 00:07:33,BW######,930000.0
T0000002461,2024-09-01 08:04:47,Pi######,
T0000002462,2024-06-28 00:18:43,wU######,340000.0
T0000002463,2024-09-24 03:22:27,tQ######,85000.0
T0000002464,2024-12-26 12:54:14,Tj######,840000.0
T0000002465,2024-09-14 06:42:43,nK######,120000.0
T0000002466,2024-05-21 07:17:46,wi######,
T0000002467,2024-03-11 17:32:42,Vc######,170000.0
T0000002468,2025-01-05 07:04:05,XT######,420000.0
T0000002469,2024-12-12 00:22:03,jz######,255000.0
T0000002470,2024-08-17 16:46:18,dt######,50000.0
T0000002471,2024-08-28 12:15:37,lM######,
T0000002472,2024-08-31 14:51:37,IK######,
T0000002473,2024-03-18 02:05:32,Fk######,
T0000002474,2025-02-11 05:34:39,gW######,360000.0
T0000002475,2024-05-17 08:57:16,PN######,120000.0
T0000002476,2024-07-11 16:44:52,pM######,540000.0
T0000002477,2024-10-14 21:26:23,ql######,
T0000002478,2024-05-10 02:23:41,eL######,
T0000002479,2024-12-19 10:16:38,Na######,
T0000002480,2024-09-16 15:30:17,af######,360000.0
T0000002481,2024-09-20 21:25:20,fr######,840000.0
T0000002482,2024-07-10 15:29:43,Or######,
T0000002483,2024-10-29 07:22:14,ld######,
T0000002484,2024-12-12 22:58:12,hG######,340000.0
T0000002485,2024-04-26 18:02:13,gg######,
T0000002486,2025-01-22 09:35:24,ZD######,530000.0
T0000002487,2024-04-10 00:45:11,EA######,
T0000002488,2024-03-30 05:14:07,gd######,255000.0
T0000002489,2024-07-03 23:52:54,aQ######,255000.0
T0000002490,2024-12-05 02:56:36,tk######,
T0000002491,2024-12-30 15:18:13,Gi######,840000.0
T0000002492,2025-02-21 22:39:04,wG######,630000.0
T0000002493,2024-08-18 16:27:26,fy######,
T0000002494,2024-05-05 11:26:51,Cp######,1245000.0
T0000002495,2024-07-26 15:35:37,Bi######,
T0000002496,2024-12-16 22:16:45,Wb######,1050000.0
T0000002497,2024-12-17 07:03:20,sl######,1260000.0
T0000002498,2024-10-08 03:42:06,ap######,
T0000002499,2025-02-03 08:15:08,jm######,840000.0
T0000002500,2024-11-20 08:37:40,Rd######,410000.0
T0000002501,2024-05-16 01:08:49,TB######,
T0000002502,2024-09-05 22:57:53,yw######,1110000.0
T0000002503,2025-02-16 06:57:19,RU######,600000.0
T0000002504,2025-01-24 04:29:46,hS######,540000.0
T0000002505,2025-01-20 02:52:20,gP######,
T0000002506,2024-12-19 15:41:10,CF######,1560000.0
T0000002507,2024-07-24 09:50:03,NP######,180000.0
T0000002508,2024-04-16 04:50:50,tN######,200000.0
T0000002509,2025-02-04 00:43:54,qW######,150000.0
T0000002510,2024-12-30 21:35:21,rA######,265000.0
T0000002511,2025-01-23 05:42:07,hj######,1150000.0
T0000002512,2024-09-15 10:31:39,Sf######,
T0000002513,2024-05-12 18:02:45,DZ######,1525000.0
T0000002514,2024-10-14 04:01:27,NH######,460000.0
T0000002515,2024-11-14 08:00:17,Xk######,630000.0
T0000002516,2025-02-16 08:13:25,qQ######,840000.0
T0000002517,2024-12-28 05:05:41,rg######,
T0000002518,2025-02-04 23:40:35,mb######,240000.0
T0000002519,2024-04-22 17:10:06,zj######,
T0000002520,2024-05-22 07:40:25,Lj######,180000.0
T0000002521,2024-08-19 03:42:26,qY######,1030000.0
T0000002522,2024-08-08 16:49:33,Rd######,
T0000002523,2024-04-21 20:10:03,Jp######,740000.0
T0000002524,2024-04-28 17:14:01,KP######,720000.0
T0000002525,2024-12-14 03:28:32,SO######,
T0000002526,2024-07-10 07:57:13,Rv######,420000.0
T0000002527,2024-12-12 04:51:15,FV######,255000.0
T0000002528,2024-10-24 17:31:37,Bv######,360000.0
T0000002529,2024-04-26 12:49:26,gm######,835000.0
T0000002530,2024-10-07 09:10:07,PX######,
T0000002531,2024-04-12 03:44:14,Cg######,
T0000002532,2024-06-04 20:42:02,Ff######,565000.0
T0000002533,2024-05-22 18:30:17,LA######,1095000.0
T0000002534,2024-10-19 22:07:12,MK######,
T0000002535,2025-02-12 23:21:10,Gd######,
T0000002536,2024-04-24 14:25:43,uj######,
T0000002537,2024-12-14 17:55:16,Ra######,
T0000002538,2024-07-13 15:01:36,fn######,1010000.0
T0000002539,2025-01-01 16:06:09,Up######,630000.0
T0000002540,2024-07-17 19:15:14,db######,210000.0
T0000002541,2024-06-01 05:49:02,ez######,
T0000002542,2025-03-01 13:54:10,Nn######,210000.0
T0000002543,2024-04-03 08:20:15,Yi######,
T0000002544,2025-01-28 16:30:00,EB######,660000.0
T0000002545,2024-08-01 16:11:14,Bi######,840000.0
T0000002546,2024-03-15 09:48:29,lH######,
T0000002547,2024-11-28 22:03:42,VT######,
T0000002548,2025-02-17 17:45:41,rH######,180000.0
T0000002549,2025-02-27 15:17:35,qw######,50000.0
T0000002550,2025-02-20 20:59:07,jX######,1200000.0
T0000002551,2025-03-01 11:43:19,SP######,
T0000002552,2024-07-01 03:27:08,uz######,700000.0
T0000002553,2025-02-21 14:06:45,Cw######,740000.0
T0000002554,2024-06-24 05:53:12,hf######,
T0000002555,2024-07-26 01:53:54,Cj######,360000.0
T0000002556,2024-06-13 09:32:28,lY######,1620000.0
T0000002557,2025-02-21 06:22:02,yW######,
T0000002558,2024-05-09 17:41:11,Or######,870000.0
T0000002559,2024-08-19 05:56:54,sF######,
T0000002560,2024-07-29 19:20:09,af######,
T0000002561,2024-11-04 16:07:42,yz######,
T0000002562,2024-12-04 04:59:26,lr######,420000.0
T0000002563,2025-02-08 14:03:38,AZ######,
T0000002564,2024-03-30 19:57:56,fa######,85000.0
T0000002565,2024-11-02 01:02:50,hh######,240000.0
T0000002566,2024-05-20 00:59:42,pV######,
T0000002567,2024-11-18 13:40:44,yp######,360000.0
T0000002568,2025-02-23 11:33:24,Gc######,1150000.0
T0000002569,2024-04-09 09:50:18,EI######,360000.0
T0000002570,2024-03-24 15:16:59,km######,210000.0
T0000002571,2024-09-27 11:59:51,SO######,840000.0
T0000002572,2024-09-17 23:32:57,In######,720000.0
T0000002573,2025-02-24 19:01:24,sQ######,
T0000002574,2024-07-15 03:05:54,Jr######,180000.0
T0000002575,2024-03-22 02:11:14,ws######,530000.0
T0000002576,2024-07-29 04:45:51,Eq######,640000.0
T0000002577,2024-09-15 10:57:42,cg######,975000.0
T0000002578,2024-10-24 06:28:08,Gd######,
T0000002579,2024-04-04 01:21:53,gz######,820000.0
T0000002580,2024-06-18 04:14:30,gC######,1065000.0
T0000002581,2025-02-27 02:25:57,xy######,360000.0
T0000002582,2024-03-29 12:38:18,zj######,210000.0
T0000002583,2024-07-26 10:12:05,rg######,300000.0
T0000002584,2024-04-12 18:18:37,Ie######,295000.0
T0000002585,2024-06-01 14:54:14,LE######,
T0000002586,2024-10-28 14:08:11,hl######,505000.0
T0000002587,2024-08-30 09:25:17,ko######,1040000.0
T0000002588,2025-01-31 09:22:45,aD######,1020000.0
T0000002589,2024-08-05 03:35:23,HL######,
T0000002590,2024-08-02 14:39:02,Xk######,630000.0
T0000002591,2024-08-29 04:11:46,Zh######,375000.0
T0000002592,2024-12-10 11:55:38,Qf######,200000.0
T0000002593,2024-06-30 17:25:43,fv######,1080000.0
T0000002594,2024-07-03 01:31:05,YB######,1095000.0
T0000002595,2024-07-19 04:43:44,Uj######,
T0000002596,2024-10-24 17:29:33,BK######,150000.0
T0000002597,2024-08-25 04:41:49,aY######,1500000.0
T0000002598,2025-02-22 10:49:28,oP######,120000.0
T0000002599,2025-01-31 20:40:22,ab######,120000.0
T0000002600,2024-04-15 21:20:47,Lj######,630000.0
T0000002601,2024-03-19 17:10:37,mg######,660000.0
T0000002602,2024-11-26 18:04:16,oX######,830000.0
T0000002603,2024-03-29 04:29:09,ws######,230000.0
T0000002604,2024-05-20 12:42:27,wQ######,340000.0
T0000002605,2025-01-08 07:27:49,AW######,1210000.0
T0000002606,2024-10-27 17:01:15,Ur######,
T0000002607,2024-09-27 00:18:20,nM######,210000.0
T0000002608,2025-01-04 06:48:30,rW######,
T0000002609,2024-08-03 20:04:35,NE######,
T0000002610,2024-05-23 15:51:45,Ht######,
T0000002611,2024-09-06 05:44:28,gk######,100000.0
T0000002612,2025-02-07 06:52:19,lV######,
T0000002613,2025-02-12 18:32:35,nC######,
T0000002614,2024-03-11 07:36:20,hP######,
T0000002615,2025-02-04 15:13:48,Vy######,
T0000002616,2024-05-10 16:57:32,ij######,
T0000002617,2024-11-22 02:14:11,db######,360000.0
T0000002618,2024-06-30 10:52:43,fs######,
T0000002619,2024-10-29 20:18:19,Qu######,630000.0
T0000002620,2024-12-25 15:15:38,Ym######,480000.0
T0000002621,2024-06-14 09:26:46,bF######,900000.0
T0000002622,2024-09-06 15:10:26,yb######,180000.0
T0000002623,2024-03-28 17:04:20,hF######,630000.0
T0000002624,2024-12-26 12:57:41,Ty######,85000.0
T0000002625,2024-07-06 17:07:01,Xf######,420000.0
T0000002626,2025-01-31 21:17:13,Nm######,
T0000002627,2024-10-31 02:57:38,ej######,420000.0
T0000002628,2024-03-22 00:34:51,ZD######,
T0000002629,2024-12-06 17:19:11,Bv######,
T0000002630,2024-03-21 01:51:59,ml######,975000.0
T0000002631,2024-04-10 17:10:27,Em######,630000.0
T0000002632,2024-04-07 07:33:39,Vq######,360000.0
T0000002633,2024-05-09 11:10:26,sv######,925000.0
T0000002634,2024-11-30 06:25:58,TS######,360000.0
T0000002635,2024-07-01 05:58:17,Il######,480000.0
T0000002636,2024-08-05 15:46:34,Nh######,700000.0
T0000002637,2024-03-18 01:15:48,hX######,660000.0
T0000002638,2024-12-25 23:28:38,Tu######,
T0000002639,2025-03-04 21:41:37,lt######,
T0000002640,2024-06-01 10:13:55,lr######,1380000.0
T0000002641,2024-09-01 19:01:14,Gc######,630000.0
T0000002642,2024-11-17 15:34:58,kK######,360000.0
T0000002643,2024-08-30 10:11:30,My######,
T0000002644,2024-11-24 15:51:08,vX######,340000.0
T0000002645,2024-11-17 04:29:06,iQ######,
T0000002646,2024-11-26 12:14:21,VN######,480000.0
T0000002647,2024-11-17 22:46:13,gg######,570000.0
T0000002648,2024-05-27 00:21:58,Xr######,150000.0
T0000002649,2024-09-30 14:58:51,GK######,720000.0
T0000002650,2024-05-20 23:18:50,Vo######,540000.0
T0000002651,2024-03-28 21:06:58,Mf######,840000.0
T0000002652,2024-03-14 22:17:19,OW######,465000.0
T0000002653,2024-08-12 10:42:33,LT######,840000.0
T0000002654,2024-08-07 16:31:58,hd######,310000.0
T0000002655,2024-06-18 20:58:24,Gr######,
T0000002656,2025-01-07 17:44:07,HQ######,
T0000002657,2024-07-10 17:07:29,MR######,600000.0
T0000002658,2024-10-24 23:43:39,up######,180000.0
T0000002659,2024-04-29 02:16:20,zj######,600000.0
T0000002660,2024-10-31 09:06:54,Za######,
T0000002661,2025-01-17 13:44:57,sV######,
T0000002662,2024-03-24 05:55:39,Wt######,
T0000002663,2024-03-14 05:31:47,AI######,240000.0
T0000002664,2024-10-25 23:32:06,Of######,540000.0
T0000002665,2024-10-10 05:43:38,wh######,855000.0
T0000002666,2024-12-09 01:13:27,iX######,1350000.0
T0000002667,2024-12-24 05:58:58,aY######,255000.0
T0000002668,2024-08-02 07:49:53,vi######,1505000.0
T0000002669,2024-11-20 11:23:49,Vc######,50000.0
T0000002670,2024-04-15 13:39:38,Yi######,600000.0
T0000002671,2024-09-23 03:31:09,wW######,
T0000002672,2025-02-12 11:29:36,zv######,
T0000002673,2024-04-30 16:13:55,BR######,
T0000002674,2025-01-25 03:07:24,qG######,240000.0
T0000002675,2025-02-11 10:40:13,Oe######,360000.0
T0000002676,2024-12-12 21:31:34,mj######,
T0000002677,2024-12-03 05:45:03,ok######,
T0000002678,2024-10-19 22:33:44,fH######,
T0000002679,2024-06-02 09:55:54,vQ######,200000.0
T0000002680,2024-05-14 00:34:02,Bd######,
T0000002681,2025-02-04 12:04:01,Ym######,900000.0
T0000002682,2024-03-24 06:20:14,pb######,1200000.0
T0000002683,2024-08-26 05:22:07,jR######,120000.0
T0000002684,2025-02-22 19:09:21,Cl######,
T0000002685,2024-10-19 20:59:35,qt######,240000.0
T0000002686,2024-11-07 14:17:30,ZH######,920000.0
T0000002687,2024-10-21 15:28:50,aD######,
T0000002688,2024-06-13 05:53:49,Tl######,360000.0
T0000002689,2024-06-08 18:22:10,VD######,640000.0
T0000002690,2024-10-09 08:21:50,VT######,540000.0
T0000002691,2024-07-23 17:05:04,fs######,170000.0
T0000002692,2025-02-20 01:02:56,mO######,540000.0
T0000002693,2024-08-27 18:42:10,DY######,340000.0
T0000002694,2024-05-16 06:23:45,QP######,805000.0
T0000002695,2024-08-13 12:54:03,yf######,
T0000002696,2024-03-19 00:04:30,UW######,630000.0
T0000002697,2024-11-27 04:17:17,rA######,720000.0
T0000002698,2024-08-19 05:38:33,gd######,
T0000002699,2024-11-18 22:24:51,mY######,120000.0
T0000002700,2025-02-07 22:18:29,uf######,1530000.0
T0000002701,2024-08-03 14:48:40,XA######,
T0000002702,2025-02-25 04:22:29,FR######,120000.0
T0000002703,2024-09-13 04:25:10,Xh######,720000.0
T0000002704,2024-04-24 00:25:30,se######,
T0000002705,2024-07-30 04:07:38,Ic######,720000.0
T0000002706,2025-01-14 03:19:35,qG######,630000.0
T0000002707,2024-09-23 03:19:32,HB######,210000.0
T0000002708,2024-05-04 04:00:04,pj######,1040000.0
T0000002709,2024-04-29 05:04:15,Ym######,750000.0
T0000002710,2024-11-17 10:50:25,IF######,
T0000002711,2025-02-03 14:05:48,Mn######,530000.0
T0000002712,2024-11-24 20:32:43,kO######,
T0000002713,2024-05-28 15:48:23,rC######,720000.0
T0000002714,2024-07-03 23:45:23,Jz######,
T0000002715,2024-05-18 19:58:42,gX######,
T0000002716,2024-05-08 18:34:56,Qm######,255000.0
T0000002717,2024-07-16 03:07:16,CK######,
T0000002718,2024-05-12 16:42:34,tN######,150000.0
T0000002719,2025-01-29 22:14:57,SM######,
T0000002720,2025-01-12 00:53:51,ev######,540000.0
T0000002721,2024-04-21 17:40:45,AI######,1180000.0
T0000002722,2024-04-08 19:51:30,PX######,590000.0
T0000002723,2024-03-12 03:39:32,Hu######,360000.0
T0000002724,2024-07-25 13:02:09,sE######,350000.0
T0000002725,2024-03-12 14:55:12,NM######,970000.0
T0000002726,2025-02-12 02:23:59,Qg######,85000.0
T0000002727,2024-10-24 21:09:25,RU######,625000.0
T0000002728,2024-10-05 11:53:20,bG######,1050000.0
T0000002729,2024-10-22 20:40:34,Nq######,970000.0
T0000002730,2025-01-12 22:57:41,Dt######,255000.0
T0000002731,2024-09-06 13:34:28,BK######,875000.0
T0000002732,2024-11-06 11:51:07,pE######,840000.0
T0000002733,2024-05-14 20:55:20,wU######,120000.0
T0000002734,2024-07-04 15:30:45,xw######,
T0000002735,2025-01-18 19:24:49,lN######,890000.0
T0000002736,2025-01-22 17:59:22,Gv######,840000.0
T0000002737,2024-05-02 03:30:52,Im######,255000.0
T0000002738,2025-01-06 00:23:44,GE######,1165000.0
T0000002739,2024-03-10 21:41:23,VP######,1710000.0
T0000002740,2024-08-02 03:03:03,km######,360000.0
T0000002741,2024-12-08 14:24:08,pU######,340000.0
T0000002742,2024-04-07 04:30:25,lN######,
T0000002743,2024-03-12 07:27:28,qW######,
T0000002744,2024-11-24 01:31:22,ZG######,200000.0
T0000002745,2024-11-28 18:54:13,vH######,360000.0
T0000002746,2025-03-04 09:05:38,dP######,210000.0
T0000002747,2024-03-20 05:58:12,vp######,700000.0
T0000002748,2025-02-28 03:15:57,tS######,100000.0
T0000002749,2024-08-30 16:21:02,bX######,840000.0
T0000002750,2024-09-28 06:19:39,Wl######,870000.0
T0000002751,2024-06-15 20:36:48,Iq######,
T0000002752,2025-02-13 17:44:07,tP######,1520000.0
T0000002753,2024-04-30 05:57:21,ii######,
T0000002754,2025-02-05 20:03:51,hl######,100000.0
T0000002755,2024-07-07 10:23:31,Do######,150000.0
T0000002756,2024-05-30 16:26:17,uN######,540000.0
T0000002757,2024-09-07 18:12:21,lY######,930000.0
T0000002758,2024-06-23 10:27:48,Jt######,615000.0
T0000002759,2024-03-12 01:17:20,Vi######,1190000.0
T0000002760,2025-01-16 20:32:16,zR######,
T0000002761,2024-12-27 13:27:35,Up######,
T0000002762,2024-04-11 00:28:49,eA######,340000.0
T0000002763,2025-02-13 10:13:10,ht######,1330000.0
T0000002764,2025-02-14 23:25:37,Dg######,
T0000002765,2024-08-12 14:21:44,px######,425000.0
T0000002766,2024-11-26 10:28:11,BP######,85000.0
T0000002767,2024-12-12 19:35:45,EM######,
T0000002768,2024-12-28 14:11:51,Ov######,940000.0
T0000002769,2024-10-21 22:57:21,fB######,
T0000002770,2024-07-16 22:21:26,ue######,740000.0
T0000002771,2024-04-14 06:02:27,ZW######,
T0000002772,2024-10-27 18:40:23,Jv######,240000.0
T0000002773,2024-08-06 17:12:02,SK######,480000.0
T0000002774,2024-11-09 09:05:13,of######,
T0000002775,2024-11-29 13:42:24,hf######,2025000.0
T0000002776,2024-12-02 12:02:05,XU######,
T0000002777,2024-11-27 19:45:49,NK######,540000.0
T0000002778,2024-08-04 14:53:20,Ao######,340000.0
T0000002779,2024-08-05 09:00:39,ni######,420000.0
T0000002780,2024-12-20 14:17:10,VX######,890000.0
T0000002781,2024-09-11 03:47:41,Up######,630000.0
T0000002782,2024-04-14 19:57:13,BK######,630000.0
T0000002783,2024-07-21 14:53:55,ZP######,
T0000002784,2024-08-16 08:41:10,em######,1760000.0
T0000002785,2024-12-23 12:27:38,sl######,240000.0
T0000002786,2024-08-27 18:49:49,Fz######,100000.0
T0000002787,2024-12-23 06:13:04,xR######,810000.0
T0000002788,2024-07-29 20:28:43,iq######,
T0000002789,2024-05-08 06:09:45,ed######,
T0000002790,2024-08-07 10:12:07,dS######,340000.0
T0000002791,2024-11-04 09:39:50,YY######,
T0000002792,2024-09-17 21:26:16,AJ######,
T0000002793,2024-12-03 13:09:03,Sv######,1260000.0
T0000002794,2024-10-08 19:11:12,qR######,490000.0
T0000002795,2024-09-15 06:08:58,MG######,900000.0
T0000002796,2024-05-02 15:14:02,LE######,
T0000002797,2024-08-19 08:40:15,Md######,
T0000002798,2024-07-15 19:20:00,qN######,
T0000002799,2024-06-16 16:49:01,zN######,
T0000002800,2024-09-26 03:09:06,fB######,470000.0
T0000002801,2024-12-04 17:26:06,OO######,100000.0
T0000002802,2024-03-28 08:57:36,OW######,
T0000002803,2024-05-16 06:56:02,dS######,530000.0
T0000002804,2024-08-20 20:38:02,UR######,150000.0
T0000002805,2024-07-22 13:18:05,cm######,
T0000002806,2024-03-11 19:48:58,wR######,420000.0
T0000002807,2024-10-04 12:11:56,Ef######,
T0000002808,2024-08-27 04:56:52,wV######,150000.0
T0000002809,2024-08-07 02:12:54,eF######,255000.0
T0000002810,2024-04-17 14:20:16,yz######,1800000.0
T0000002811,2024-06-26 04:43:07,KR######,
T0000002812,2024-06-20 17:02:49,Ol######,325000.0
T0000002813,2024-04-01 15:47:49,SB######,
T0000002814,2024-12-17 05:31:16,ft######,
T0000002815,2024-12-04 17:14:37,ZP######,425000.0
T0000002816,2024-12-27 21:56:00,qt######,
T0000002817,2025-02-18 02:28:49,BP######,900000.0
T0000002818,2024-10-31 18:10:10,bY######,170000.0
T0000002819,2024-07-05 18:23:10,sf######,360000.0
T0000002820,2024-12-02 20:47:52,jX######,
T0000002821,2024-12-21 05:28:19,qm######,
T0000002822,2024-11-07 10:09:44,VG######,990000.0
T0000002823,2024-07-02 04:56:32,pz######,630000.0
T0000002824,2025-03-02 21:20:43,zk######,170000.0
T0000002825,2024-12-02 14:52:03,Cd######,925000.0
T0000002826,2024-04-02 14:50:45,YP######,
T0000002827,2024-08-25 06:28:44,SO######,170000.0
